date,weather,minT,wind,maxT
2011-09-14,多云/多云,18,无持续风向≤3级/无持续风向≤3级,24
2011-09-15,多云/阵雨,17,无持续风向≤3级/无持续风向≤3级,25
2011-09-16,小雨/阵雨,14,无持续风向≤3级/北风3-4级,21
2011-09-17,阴/晴,11,无持续风向≤3级/无持续风向≤3级,20
2011-09-18,晴/多云,10,无持续风向≤3级/无持续风向≤3级,21
2011-09-19,晴/晴,10,无持续风向≤3级/无持续风向≤3级,22
2011-09-20,晴/晴,11,无持续风向≤3级/无持续风向≤3级,24
2011-09-21,晴/晴,11,无持续风向≤3级/无持续风向≤3级,27
2011-09-22,晴/晴,12,无持续风向≤3级/无持续风向≤3级,28
2011-09-23,晴/晴,13,无持续风向≤3级/无持续风向≤3级,28
2011-09-24,晴/晴,15,无持续风向≤3级/无持续风向≤3级,28
2011-09-25,晴/晴,15,无持续风向≤3级/无持续风向≤3级,27
2011-09-26,晴/多云,16,无持续风向≤3级/无持续风向≤3级,26
2011-09-27,多云/多云,17,无持续风向≤3级/无持续风向≤3级,25
2011-09-28,小雨/多云,16,无持续风向≤3级/北风3-4级,22
2011-09-29,晴/晴,11,北风3-4级/无持续风向≤3级,22
2011-09-30,晴/晴,10,无持续风向≤3级/无持续风向≤3级,21
2011-08-01,晴/多云,25,无持续风向≤3级/无持续风向≤3级,35
2011-08-02,多云/阴,24,无持续风向≤3级/无持续风向≤3级,32
2011-08-03,晴/晴,22,无持续风向≤3级/无持续风向≤3级,34
2011-08-04,晴/晴,23,无持续风向≤3级/无持续风向≤3级,33
2011-08-05,多云/多云,24,无持续风向≤3级/无持续风向≤3级,31
2011-08-06,雷阵雨/阵雨,23,无持续风向≤3级/无持续风向≤3级,31
2011-08-07,多云/多云,24,无持续风向≤3级/无持续风向≤3级,32
2011-08-08,多云/晴,24,无持续风向≤3级/无持续风向≤3级,34
2011-08-09,雷阵雨/雷阵雨,24,无持续风向≤3级/无持续风向≤3级,35
2011-08-10,阴/多云,24,无持续风向≤3级/无持续风向≤3级,32
2011-08-11,多云/多云,25,无持续风向≤3级/无持续风向≤3级,33
2011-08-12,多云/晴,25,无持续风向≤3级/无持续风向≤3级,33
2011-08-13,阴/阴,24,无持续风向≤3级/无持续风向≤3级,33
2011-08-14,小到中雨/大到暴雨,21,无持续风向≤3级/无持续风向≤3级,30
2011-08-15,中雨/小到中雨,22,无持续风向≤3级/无持续风向≤3级,27
2011-08-16,阴/晴,23,无持续风向≤3级/无持续风向≤3级,32
2011-08-17,雷阵雨/阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2011-08-18,多云/多云,20,无持续风向≤3级/无持续风向≤3级,29
2011-08-19,多云/多云,20,无持续风向≤3级/无持续风向≤3级,30
2011-08-20,晴/晴,21,无持续风向≤3级/无持续风向≤3级,31
2011-08-21,晴/晴,21,无持续风向≤3级/无持续风向≤3级,31
2011-08-22,晴/多云,20,无持续风向≤3级/无持续风向≤3级,30
2011-08-23,多云/多云,20,无持续风向≤3级/无持续风向≤3级,30
2011-08-24,多云/雷阵雨,20,无持续风向≤3级/无持续风向≤3级,29
2011-08-25,阵雨/阵雨,20,无持续风向≤3级/无持续风向≤3级,27
2011-08-26,雷阵雨/雷阵雨,20,无持续风向≤3级/无持续风向≤3级,28
2011-08-27,雷阵雨/阴,21,无持续风向≤3级/无持续风向≤3级,28
2011-08-28,多云/晴,20,无持续风向≤3级/无持续风向≤3级,30
2011-08-29,晴/多云,21,无持续风向≤3级/无持续风向≤3级,32
2011-08-30,晴/多云,23,无持续风向≤3级/无持续风向≤3级,31
2011-08-31,雷阵雨/中雨,20,无持续风向≤3级/无持续风向≤3级,31
2011-07-01,中到大雨/阵雨,25,无持续风向≤3级/无持续风向≤3级,29
2011-07-02,中雨/阴,23,无持续风向≤3级/无持续风向≤3级,28
2011-07-03,晴/晴,22,无持续风向≤3级/无持续风向≤3级,33
2011-07-04,晴/阴,24,无持续风向≤3级/无持续风向≤3级,35
2011-07-05,阴/多云,25,无持续风向≤3级/无持续风向≤3级,35
2011-07-06,阴/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,32
2011-07-07,雷阵雨/阴,20,无持续风向≤3级/无持续风向≤3级,33
2011-07-08,多云/晴,22,无持续风向≤3级/无持续风向≤3级,33
2011-07-09,晴/多云,22,无持续风向≤3级/无持续风向≤3级,35
2011-07-10,阵雨/阴,23,无持续风向≤3级/无持续风向≤3级,34
2011-07-11,多云/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,33
2011-07-12,雷阵雨/雷阵雨,23,无持续风向≤3级/无持续风向≤3级,31
2011-07-13,多云/多云,24,无持续风向≤3级/无持续风向≤3级,32
2011-07-14,雷阵雨/雷阵雨,23,无持续风向≤3级/无持续风向≤3级,32
2011-07-15,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,32
2011-07-16,多云/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,31
2011-07-17,小到中雨/中雨,20,无持续风向≤3级/无持续风向≤3级,30
2011-07-18,雷阵雨/多云,21,无持续风向≤3级/无持续风向≤3级,28
2011-07-19,雷阵雨/小到中雨,21,无持续风向≤3级/无持续风向≤3级,29
2011-07-20,小到中雨/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,29
2011-07-21,雷阵雨/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,29
2011-07-22,雷阵雨/阴,24,无持续风向≤3级/无持续风向≤3级,32
2011-07-23,雾/雾,26,无持续风向≤3级/无持续风向≤3级,34
2011-07-24,大雨/暴雨,22,无持续风向≤3级/无持续风向≤3级,31
2011-07-25,小雨/多云,22,无持续风向≤3级/无持续风向≤3级,30
2011-07-26,晴/雷阵雨,25,无持续风向≤3级/无持续风向≤3级,35
2011-07-27,多云/阴,25,无持续风向≤3级/无持续风向≤3级,33
2011-07-28,多云/多云,26,无持续风向≤3级/无持续风向≤3级,32
2011-07-29,大雨/中雨,23,无持续风向≤3级/无持续风向≤3级,30
2011-07-30,阴/多云,22,无持续风向≤3级/无持续风向≤3级,33
2011-07-31,晴/多云,24,无持续风向≤3级/无持续风向≤3级,35
2011-06-01,晴/晴,19,无持续风向≤3级/无持续风向≤3级,32
2011-06-02,多云/阴,22,无持续风向≤3级/无持续风向≤3级,35
2011-06-03,晴/晴,20,无持续风向≤3级/无持续风向≤3级,33
2011-06-04,多云/晴,21,无持续风向≤3级/无持续风向≤3级,31
2011-06-05,阴/雷阵雨,22,无持续风向≤3级/无持续风向≤3级,33
2011-06-06,雷阵雨/多云,20,无持续风向≤3级/无持续风向≤3级,33
2011-06-07,多云/雷阵雨,21,无持续风向≤3级/无持续风向≤3级,36
2011-06-08,多云/晴,21,无持续风向≤3级/无持续风向≤3级,34
2011-06-09,多云/多云,22,无持续风向≤3级/无持续风向≤3级,34
2011-06-10,雷阵雨/雷阵雨,18,无持续风向≤3级/无持续风向≤3级,31
2011-06-11,雷阵雨/多云,18,无持续风向≤3级/无持续风向≤3级,29
2011-06-12,晴/晴,20,无持续风向≤3级/无持续风向≤3级,35
2011-06-13,晴/多云,21,无持续风向≤3级/无持续风向≤3级,35
2011-06-14,多云/多云,23,无持续风向≤3级/无持续风向≤3级,33
2011-06-15,雷阵雨/中雨,19,无持续风向≤3级/无持续风向≤3级,32
2011-06-16,雷阵雨/雷阵雨,19,无持续风向≤3级/无持续风向≤3级,27
2011-06-17,阴/多云,21,无持续风向≤3级/无持续风向≤3级,29
2011-06-18,晴/晴,22,无持续风向≤3级/无持续风向≤3级,33
2011-06-19,晴/晴,22,无持续风向≤3级/无持续风向≤3级,34
2011-06-20,多云/多云,23,无持续风向≤3级/无持续风向≤3级,34
2011-06-21,多云/多云,25,无持续风向≤3级/无持续风向≤3级,34
2011-06-22,阵雨/阵雨,21,无持续风向≤3级/无持续风向≤3级,32
2011-06-23,中雨/大雨,19,无持续风向≤3级/无持续风向≤3级,28
2011-06-24,阵雨/多云,18,无持续风向≤3级/无持续风向≤3级,26
2011-06-25,多云/晴,19,无持续风向≤3级/无持续风向≤3级,29
2011-06-26,晴/多云,20,无持续风向≤3级/无持续风向≤3级,32
2011-06-27,多云/阴,22,无持续风向≤3级/无持续风向≤3级,32
2011-06-28,晴/晴,22,无持续风向≤3级/无持续风向≤3级,32
2011-06-29,晴/雷阵雨,23,无持续风向≤3级/无持续风向≤3级,32
2011-06-30,雷阵雨/多云,24,无持续风向≤3级/无持续风向≤3级,31
2011-05-01,晴/多云,13,无持续风向≤3级/无持续风向≤3级,25
2011-05-02,晴/晴,11,无持续风向≤3级/无持续风向≤3级,25
2011-05-03,晴/小雨,14,无持续风向≤3级/无持续风向≤3级,24
2011-05-04,阵雨/阵雨,13,无持续风向≤3级/无持续风向≤3级,19
2011-05-05,多云/晴,13,无持续风向≤3级/无持续风向≤3级,23
2011-05-06,晴/多云,12,无持续风向≤3级/无持续风向≤3级,26
2011-05-07,晴/阴,15,无持续风向≤3级/无持续风向≤3级,26
2011-05-08,中雨/小雨,12,无持续风向≤3级/无持续风向≤3级,19
2011-05-09,多云/阴,16,无持续风向≤3级/无持续风向≤3级,26
2011-05-10,晴/多云,13,无持续风向≤3级/无持续风向≤3级,26
2011-05-11,多云/浮尘,12,北风3-4级/北风5-6级,28
2011-05-12,晴/晴,13,北风5-6级/北风4-5级,23
2011-05-13,晴/晴,15,北风3-4级/北风4-5级,27
2011-05-14,晴/多云,15,无持续风向≤3级/无持续风向≤3级,30
2011-05-15,多云/晴,13,无持续风向≤3级/无持续风向≤3级,26
2011-05-16,晴/晴,14,南风3-4级/无持续风向≤3级,28
2011-05-17,阴/阴,16,无持续风向≤3级/无持续风向≤3级,29
2011-05-18,雷阵雨/阴,17,无持续风向≤3级/北风4-5级,31
2011-05-19,晴/阴,16,无持续风向≤3级/无持续风向≤3级,25
2011-05-20,多云/多云,13,无持续风向≤3级/无持续风向≤3级,23
2011-05-21,晴/晴,12,北风3-4级/无持续风向≤3级,26
2011-05-22,晴/晴,15,无持续风向≤3级/无持续风向≤3级,29
2011-05-23,晴/晴,16,南风3-4级/无持续风向≤3级,31
2011-05-24,晴/多云,18,南风3-4级/无持续风向≤3级,28
2011-05-25,多云/多云,18,南风3-4级/无持续风向≤3级,27
2011-05-26,阵雨/阵雨,16,无持续风向≤3级/无持续风向≤3级,28
2011-05-27,晴/晴,18,无持续风向≤3级/无持续风向≤3级,29
2011-05-28,晴/多云,21,南风3-4级/无持续风向≤3级,33
2011-05-29,雷阵雨/雷阵雨,17,无持续风向≤3级/无持续风向≤3级,28
2011-05-30,多云/晴,19,无持续风向≤3级/无持续风向≤3级,30
2011-05-31,多云/多云,18,北风3-4级/无持续风向≤3级,29
2011-04-01,小雨/小雨,4,无持续风向≤3级/无持续风向≤3级,10
2011-04-02,晴/晴,1,无持续风向≤3级/无持续风向≤3级,13
2011-04-03,晴/晴,3,无持续风向≤3级/无持续风向≤3级,16
2011-04-04,晴/晴,5,无持续风向≤3级/无持续风向≤3级,20
2011-04-05,多云/阴,9,无持续风向≤3级/无持续风向≤3级,19
2011-04-06,阴/多云,8,无持续风向≤3级/无持续风向≤3级,19
2011-04-07,多云/晴,5,北风3-4级/北风3-4级,19
2011-04-08,晴/多云,7,无持续风向≤3级/无持续风向≤3级,20
2011-04-09,阴/小雨,11,无持续风向≤3级/北风3-4级,21
2011-04-10,阴/晴,4,北风3-4级/无持续风向≤3级,16
2011-04-11,晴/晴,7,无持续风向≤3级/无持续风向≤3级,22
2011-04-12,晴/晴,9,无持续风向≤3级/无持续风向≤3级,26
2011-04-13,晴/多云,12,无持续风向≤3级/无持续风向≤3级,26
2011-04-14,晴/多云,15,无持续风向≤3级/无持续风向≤3级,28
2011-04-15,晴/晴,8,北风3-4级/无持续风向≤3级,25
2011-04-16,晴/浮尘,14,西南风3-4级/北风3-4级,25
2011-04-17,晴/晴,9,北风5-6级/北风4-5级,19
2011-04-18,晴/晴,8,无持续风向≤3级/无持续风向≤3级,21
2011-04-19,晴/晴,11,无持续风向≤3级/无持续风向≤3级,24
2011-04-20,多云/小雨,14,无持续风向≤3级/无持续风向≤3级,25
2011-04-21,小雨/晴,7,无持续风向≤3级/无持续风向≤3级,17
2011-04-22,阴/阴,8,北风3-4级/无持续风向≤3级,20
2011-04-23,阵雨/晴,9,无持续风向≤3级/无持续风向≤3级,18
2011-04-24,晴/多云,11,无持续风向≤3级/无持续风向≤3级,22
2011-04-25,阴/阵雨,9,无持续风向≤3级/无持续风向≤3级,18
2011-04-26,阵雨/晴,8,无持续风向≤3级/无持续风向≤3级,17
2011-04-27,阴/多云,9,无持续风向≤3级/无持续风向≤3级,23
2011-04-28,晴/阴,12,无持续风向≤3级/无持续风向≤3级,24
2011-04-29,阵雨/阵雨,12,无持续风向≤3级/北风3-4级,22
2011-04-30,阴/多云,13,北风5-6级/北风4-5级,21
2011-03-01,多云/晴,-3,无持续风向≤3级/无持续风向≤3级,5
2011-03-02,晴/晴,-2,无持续风向≤3级/北风3-4级,6
2011-03-03,晴/晴,-4,北风3-4级/无持续风向≤3级,9
2011-03-04,晴/多云,0,无持续风向≤3级/无持续风向≤3级,11
2011-03-05,晴/晴,1,无持续风向≤3级/北风3-4级,13
2011-03-06,晴/晴,-1,北风3-4级/无持续风向≤3级,10
2011-03-07,晴/晴,-1,北风3-4级/无持续风向≤3级,10
2011-03-08,晴/晴,-1,北风3-4级/北风3-4级,10
2011-03-09,晴/晴,-1,北风3-4级/无持续风向≤3级,11
2011-03-10,晴/晴,1,无持续风向≤3级/无持续风向≤3级,15
2011-03-11,多云/晴,3,无持续风向≤3级/无持续风向≤3级,17
2011-03-12,晴/阴,7,无持续风向≤3级/无持续风向≤3级,19
2011-03-13,多云/晴,3,北风4-5级/北风4-5级,17
2011-03-14,多云/多云,1,北风3-4级/北风3-4级,9
2011-03-15,晴/晴,-2,北风4-5级/北风3-4级,9
2011-03-16,晴/晴,0,无持续风向≤3级/无持续风向≤3级,13
2011-03-17,晴/多云,5,无持续风向≤3级/无持续风向≤3级,16
2011-03-18,多云/晴,0,北风4-5级/北风3-4级,14
2011-03-19,多云/多云,3,无持续风向≤3级/无持续风向≤3级,13
2011-03-20,阴/阴,3,无持续风向≤3级/北风4-5级,11
2011-03-21,多云/晴,-1,北风4-5级/北风3-4级,8
2011-03-22,晴/晴,-1,无持续风向≤3级/无持续风向≤3级,10
2011-03-23,晴/阴,1,北风3-4级/北风4-5级,11
2011-03-24,晴/晴,0,北风4-5级/无持续风向≤3级,12
2011-03-25,晴/晴,1,无持续风向≤3级/无持续风向≤3级,12
2011-03-26,晴/晴,1,无持续风向≤3级/无持续风向≤3级,15
2011-03-27,晴/多云,2,无持续风向≤3级/无持续风向≤3级,16
2011-03-28,晴/晴,4,无持续风向≤3级/无持续风向≤3级,17
2011-03-29,晴/晴,4,无持续风向≤3级/无持续风向≤3级,19
2011-03-30,晴/晴,7,无持续风向≤3级/无持续风向≤3级,22
2011-03-31,多云/小雨,7,无持续风向≤3级/东北风3-4级,22
2011-02-01,晴/晴,-8,北风3-4级/无持续风向≤3级,4
2011-02-02,晴/多云,-4,北风4-5级/北风4-5级,9
2011-02-03,小雪/雾,-5,无持续风向≤3级/北风3-4级,0
2011-02-04,晴/小雪,-7,北风3-4级/无持续风向≤3级,2
2011-02-05,晴/阴,-5,无持续风向≤3级/无持续风向≤3级,1
2011-02-06,多云/阴,-1,无持续风向≤3级/北风3-4级,9
2011-02-07,晴/晴,-4,无持续风向≤3级/无持续风向≤3级,8
2011-02-08,晴/多云,-9,无持续风向≤3级/无持续风向≤3级,-2
2011-02-09,多云/多云,-6,无持续风向≤3级/无持续风向≤3级,0
2011-02-10,晴/晴,-10,无持续风向≤3级/无持续风向≤3级,0
2011-02-11,晴/晴,-10,北风3-4级/无持续风向≤3级,1
2011-02-12,阴/小雪,-6,无持续风向≤3级/无持续风向≤3级,-3
2011-02-13,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,10
2011-02-14,晴/晴,-7,北风4-5级/无持续风向≤3级,1
2011-02-15,晴/多云,-6,无持续风向≤3级/无持续风向≤3级,4
2011-02-16,霾/多云,-4,无持续风向≤3级/无持续风向≤3级,5
2011-02-17,晴/晴,-2,无持续风向≤3级/北风3-4级,9
2011-02-18,多云/晴,-8,北风3-4级/无持续风向≤3级,3
2011-02-19,晴/晴,-3,无持续风向≤3级/无持续风向≤3级,10
2011-02-20,晴/多云,-3,无持续风向≤3级/无持续风向≤3级,10
2011-02-21,晴/晴,-1,无持续风向≤3级/无持续风向≤3级,10
2011-02-22,雾/多云,0,无持续风向≤3级/无持续风向≤3级,9
2011-02-23,多云/晴,3,无持续风向≤3级/无持续风向≤3级,9
2011-02-24,晴/晴,-1,无持续风向≤3级/无持续风向≤3级,10
2011-02-25,晴/雨夹雪,-1,无持续风向≤3级/无持续风向≤3级,7
2011-02-26,小雪/小雪,-3,无持续风向≤3级/无持续风向≤3级,2
2011-02-27,小雪/阴,-5,无持续风向≤3级/无持续风向≤3级,2
2011-02-28,晴/晴,-4,无持续风向≤3级/北风3-4级,6
2011-01-01,晴/晴,-9,无持续风向≤3级/无持续风向≤3级,0
2011-01-02,多云/阴,-7,无持续风向≤3级/无持续风向≤3级,-2
2011-01-03,晴/晴,-8,北风3-4级/无持续风向≤3级,1
2011-01-04,晴/晴,-11,无持续风向≤3级/无持续风向≤3级,-1
2011-01-05,晴/晴,-8,北风4-5级/北风3-4级,-1
2011-01-06,晴/晴,-10,无持续风向≤3级/无持续风向≤3级,0
2011-01-07,晴/多云,-7,无持续风向≤3级/无持续风向≤3级,1
2011-01-08,多云/晴,-8,北风4-5级/北风4-5级,1
2011-01-09,晴/晴,-10,北风3-4级/无持续风向≤3级,-1
2011-01-10,晴/多云,-7,无持续风向≤3级/北风3-4级,-1
2011-01-11,晴/晴,-11,北风3-4级/无持续风向≤3级,-1
2011-01-12,多云/多云,-8,无持续风向≤3级/无持续风向≤3级,0
2011-01-13,晴/晴,-7,无持续风向≤3级/无持续风向≤3级,1
2011-01-14,晴/晴,-10,北风4-5级/北风3-4级,-1
2011-01-15,晴/阴,-4,无持续风向≤3级/无持续风向≤3级,3
2011-01-16,晴/晴,-9,无持续风向≤3级/无持续风向≤3级,-1
2011-01-17,晴/晴,-9,北风3-4级/无持续风向≤3级,-1
2011-01-18,晴/晴,-10,无持续风向≤3级/无持续风向≤3级,-1
2011-01-19,晴/晴,-9,无持续风向≤3级/无持续风向≤3级,0
2011-01-20,晴/多云,-7,无持续风向≤3级/无持续风向≤3级,0
2011-01-21,晴/多云,-7,无持续风向≤3级/无持续风向≤3级,1
2011-01-22,多云/多云,-9,无持续风向≤3级/北风3-4级,0
2011-01-23,晴/晴,-10,北风3-4级/无持续风向≤3级,-1
